7.385530000000000000e+05,9.999000000000000000e+03
7.385530041666666511e+05,9.999000000000000000e+03
7.385530083333333023e+05,9.999000000000000000e+03
7.385530124999999534e+05,9.999000000000000000e+03
7.385530166666667210e+05,9.999000000000000000e+03
7.385530208333333721e+05,9.999000000000000000e+03
7.385530250000000233e+05,9.999000000000000000e+03
7.385530291666666744e+05,9.999000000000000000e+03
7.385530333333333256e+05,9.999000000000000000e+03
7.385530374999999767e+05,9.999000000000000000e+03
7.385530416666666279e+05,9.999000000000000000e+03
7.385530458333332790e+05,9.999000000000000000e+03
7.385530500000000466e+05,9.999000000000000000e+03
7.385530541666666977e+05,9.999000000000000000e+03
7.385530583333333489e+05,9.999000000000000000e+03
7.385530625000000000e+05,9.999000000000000000e+03
7.385530666666666511e+05,9.999000000000000000e+03
7.385530708333333023e+05,9.999000000000000000e+03
7.385530749999999534e+05,9.999000000000000000e+03
7.385530791666667210e+05,9.999000000000000000e+03
7.385530833333333721e+05,9.999000000000000000e+03
7.385530875000000233e+05,9.999000000000000000e+03
7.385530916666666744e+05,9.999000000000000000e+03
7.385530958333333256e+05,9.999000000000000000e+03
7.385530999999999767e+05,9.999000000000000000e+03
7.385531041666666279e+05,9.999000000000000000e+03
7.385531083333332790e+05,5.437000000000000000e+03
7.385531125000000466e+05,5.439000000000000000e+03
7.385531166666666977e+05,5.453000000000000000e+03
7.385531208333333489e+05,5.442000000000000000e+03
7.385531250000000000e+05,5.426000000000000000e+03
7.385531291666666511e+05,5.446000000000000000e+03
7.385531333333333023e+05,5.455000000000000000e+03
7.385531374999999534e+05,5.450000000000000000e+03
7.385531416666667210e+05,5.466000000000000000e+03
7.385531458333333721e+05,5.463000000000000000e+03
7.385531500000000233e+05,5.476000000000000000e+03
7.385531541666666744e+05,5.494000000000000000e+03
7.385531583333333256e+05,5.489000000000000000e+03
7.385531624999999767e+05,5.505000000000000000e+03
7.385531666666666279e+05,5.515000000000000000e+03
7.385531708333332790e+05,5.534000000000000000e+03
7.385531750000000466e+05,5.559000000000000000e+03
7.385531791666666977e+05,5.564000000000000000e+03
7.385531833333333489e+05,5.578000000000000000e+03
7.385531875000000000e+05,5.611000000000000000e+03
7.385531916666666511e+05,5.638000000000000000e+03
7.385531958333333023e+05,5.645000000000000000e+03
7.385531999999999534e+05,5.661000000000000000e+03
7.385532041666667210e+05,5.705000000000000000e+03
7.385532083333333721e+05,5.716000000000000000e+03
7.385532125000000233e+05,5.755000000000000000e+03
7.385532166666666744e+05,5.773000000000000000e+03
7.385532208333333256e+05,5.812000000000000000e+03
7.385532249999999767e+05,5.839000000000000000e+03
7.385532291666666279e+05,5.860000000000000000e+03
7.385532333333332790e+05,5.897000000000000000e+03
7.385532375000000466e+05,5.938000000000000000e+03
7.385532416666666977e+05,5.954000000000000000e+03
7.385532458333333489e+05,5.989000000000000000e+03
7.385532500000000000e+05,6.017000000000000000e+03
7.385532541666666511e+05,6.049000000000000000e+03
7.385532583333333023e+05,6.087000000000000000e+03
7.385532624999999534e+05,6.094000000000000000e+03
7.385532666666667210e+05,6.135000000000000000e+03
7.385532708333333721e+05,6.184000000000000000e+03
7.385532750000000233e+05,6.203000000000000000e+03
7.385532791666666744e+05,6.237000000000000000e+03
7.385532833333333256e+05,6.273000000000000000e+03
7.385532874999999767e+05,6.303000000000000000e+03
7.385532916666666279e+05,6.326000000000000000e+03
7.385532958333332790e+05,6.357000000000000000e+03
7.385533000000000466e+05,6.374000000000000000e+03
7.385533041666666977e+05,6.421000000000000000e+03
7.385533083333333489e+05,6.449000000000000000e+03
7.385533125000000000e+05,6.456000000000000000e+03
7.385533166666666511e+05,6.495000000000000000e+03
7.385533208333333023e+05,6.519000000000000000e+03
7.385533249999999534e+05,6.548000000000000000e+03
7.385533291666667210e+05,6.541000000000000000e+03
7.385533333333333721e+05,6.579000000000000000e+03
7.385533375000000233e+05,6.599000000000000000e+03
7.385533416666666744e+05,6.618000000000000000e+03
7.385533458333333256e+05,6.624000000000000000e+03
7.385533499999999767e+05,6.631000000000000000e+03
7.385533541666666279e+05,6.643000000000000000e+03
7.385533583333332790e+05,6.657000000000000000e+03
7.385533625000000466e+05,6.661000000000000000e+03
7.385533666666666977e+05,6.682000000000000000e+03
7.385533708333333489e+05,6.675000000000000000e+03
7.385533750000000000e+05,6.675000000000000000e+03
7.385533791666666511e+05,6.679000000000000000e+03
7.385533833333333023e+05,6.680000000000000000e+03
7.385533874999999534e+05,6.679000000000000000e+03
7.385533916666667210e+05,6.693000000000000000e+03
7.385533958333333721e+05,6.684000000000000000e+03
7.385534000000000233e+05,6.664000000000000000e+03
7.385534041666666744e+05,6.664000000000000000e+03
7.385534083333333256e+05,6.666000000000000000e+03
7.385534124999999767e+05,6.650000000000000000e+03
7.385534166666666279e+05,6.639000000000000000e+03
7.385534208333332790e+05,6.625000000000000000e+03
7.385534250000000466e+05,6.620000000000000000e+03
7.385534291666666977e+05,6.600000000000000000e+03
7.385534333333333489e+05,6.580000000000000000e+03
7.385534375000000000e+05,6.548000000000000000e+03
7.385534416666666511e+05,6.536000000000000000e+03
7.385534458333333023e+05,6.528000000000000000e+03
7.385534499999999534e+05,6.483000000000000000e+03
7.385534541666667210e+05,6.451000000000000000e+03
7.385534583333333721e+05,6.440000000000000000e+03
7.385534625000000233e+05,6.411000000000000000e+03
7.385534666666666744e+05,6.377000000000000000e+03
7.385534708333333256e+05,6.344000000000000000e+03
7.385534749999999767e+05,6.324000000000000000e+03
7.385534791666666279e+05,6.290000000000000000e+03
7.385534833333332790e+05,6.261000000000000000e+03
7.385534875000000466e+05,6.215000000000000000e+03
7.385534916666666977e+05,6.179000000000000000e+03
7.385534958333333489e+05,6.186000000000000000e+03
7.385535000000000000e+05,6.116000000000000000e+03
7.385535041666666511e+05,6.067000000000000000e+03
7.385535083333333023e+05,6.038000000000000000e+03
7.385535124999999534e+05,6.022000000000000000e+03
7.385535166666667210e+05,5.983000000000000000e+03
7.385535208333333721e+05,5.934000000000000000e+03
7.385535250000000233e+05,5.901000000000000000e+03
7.385535291666666744e+05,5.875000000000000000e+03
7.385535333333333256e+05,5.843000000000000000e+03
7.385535374999999767e+05,5.805000000000000000e+03
7.385535416666666279e+05,5.767000000000000000e+03
7.385535458333332790e+05,5.728000000000000000e+03
7.385535500000000466e+05,5.698000000000000000e+03
7.385535541666666977e+05,5.664000000000000000e+03
7.385535583333333489e+05,5.618000000000000000e+03
7.385535625000000000e+05,5.614000000000000000e+03
7.385535666666666511e+05,5.598000000000000000e+03
7.385535708333333023e+05,5.528000000000000000e+03
7.385535749999999534e+05,5.497000000000000000e+03
7.385535791666667210e+05,5.505000000000000000e+03
7.385535833333333721e+05,5.477000000000000000e+03
7.385535875000000233e+05,5.424000000000000000e+03
7.385535916666666744e+05,5.390000000000000000e+03
7.385535958333333256e+05,5.400000000000000000e+03
7.385535999999999767e+05,5.386000000000000000e+03
7.385536041666666279e+05,5.345000000000000000e+03
7.385536083333332790e+05,5.315000000000000000e+03
7.385536125000000466e+05,5.333000000000000000e+03
7.385536166666666977e+05,5.297000000000000000e+03
7.385536208333333489e+05,5.291000000000000000e+03
7.385536250000000000e+05,5.270000000000000000e+03
7.385536291666666511e+05,5.262000000000000000e+03
7.385536333333333023e+05,5.282000000000000000e+03
7.385536374999999534e+05,5.245000000000000000e+03
7.385536416666667210e+05,5.244000000000000000e+03
7.385536458333333721e+05,5.272000000000000000e+03
7.385536500000000233e+05,5.267000000000000000e+03
7.385536541666666744e+05,5.226000000000000000e+03
7.385536583333333256e+05,5.250000000000000000e+03
7.385536624999999767e+05,5.287000000000000000e+03
7.385536666666666279e+05,5.273000000000000000e+03
7.385536708333332790e+05,5.268000000000000000e+03
7.385536750000000466e+05,5.290000000000000000e+03
7.385536791666666977e+05,5.314000000000000000e+03
7.385536833333333489e+05,5.318000000000000000e+03
7.385536875000000000e+05,5.327000000000000000e+03
7.385536916666666511e+05,5.331000000000000000e+03
7.385536958333333023e+05,5.378000000000000000e+03
7.385536999999999534e+05,5.383000000000000000e+03
7.385537041666667210e+05,5.403000000000000000e+03
7.385537083333333721e+05,5.423000000000000000e+03
7.385537125000000233e+05,5.443000000000000000e+03
7.385537166666666744e+05,5.486000000000000000e+03
7.385537208333333256e+05,5.529000000000000000e+03
7.385537249999999767e+05,5.510000000000000000e+03
7.385537291666666279e+05,5.543000000000000000e+03
7.385537333333332790e+05,5.610000000000000000e+03
7.385537375000000466e+05,5.630000000000000000e+03
7.385537416666666977e+05,5.634000000000000000e+03
7.385537458333333489e+05,5.671000000000000000e+03
7.385537500000000000e+05,5.727000000000000000e+03
7.385537541666666511e+05,5.754000000000000000e+03
7.385537583333333023e+05,5.776000000000000000e+03
7.385537624999999534e+05,5.818000000000000000e+03
7.385537666666667210e+05,5.833000000000000000e+03
7.385537708333333721e+05,5.894000000000000000e+03
7.385537750000000233e+05,5.935000000000000000e+03
7.385537791666666744e+05,5.936000000000000000e+03
7.385537833333333256e+05,5.992000000000000000e+03
7.385537874999999767e+05,6.042000000000000000e+03
7.385537916666666279e+05,6.036000000000000000e+03
7.385537958333332790e+05,6.072000000000000000e+03
7.385538000000000466e+05,6.133000000000000000e+03
7.385538041666666977e+05,6.150000000000000000e+03
7.385538083333333489e+05,6.182000000000000000e+03
7.385538125000000000e+05,6.209000000000000000e+03
7.385538166666666511e+05,6.237000000000000000e+03
7.385538208333333023e+05,6.254000000000000000e+03
7.385538249999999534e+05,6.296000000000000000e+03
7.385538291666667210e+05,6.320000000000000000e+03
7.385538333333333721e+05,6.344000000000000000e+03
7.385538375000000233e+05,6.382000000000000000e+03
7.385538416666666744e+05,6.397000000000000000e+03
7.385538458333333256e+05,6.402000000000000000e+03
7.385538499999999767e+05,6.439000000000000000e+03
7.385538541666666279e+05,6.467000000000000000e+03
7.385538583333332790e+05,6.468000000000000000e+03
7.385538625000000466e+05,6.485000000000000000e+03
7.385538666666666977e+05,6.526000000000000000e+03
7.385538708333333489e+05,6.525000000000000000e+03
7.385538750000000000e+05,6.534000000000000000e+03
7.385538791666666511e+05,6.541000000000000000e+03
7.385538833333333023e+05,6.551000000000000000e+03
7.385538874999999534e+05,6.558000000000000000e+03
7.385538916666667210e+05,6.567000000000000000e+03
7.385538958333333721e+05,6.569000000000000000e+03
7.385539000000000233e+05,6.566000000000000000e+03
7.385539041666666744e+05,6.575000000000000000e+03
7.385539083333333256e+05,6.579000000000000000e+03
7.385539124999999767e+05,6.578000000000000000e+03
7.385539166666666279e+05,6.555000000000000000e+03
7.385539208333332790e+05,6.561000000000000000e+03
7.385539250000000466e+05,6.552000000000000000e+03
7.385539291666666977e+05,6.541000000000000000e+03
7.385539333333333489e+05,6.519000000000000000e+03
7.385539375000000000e+05,6.508000000000000000e+03
7.385539416666666511e+05,6.509000000000000000e+03
7.385539458333333023e+05,6.475000000000000000e+03
7.385539499999999534e+05,6.464000000000000000e+03
7.385539541666667210e+05,6.452000000000000000e+03
7.385539583333333721e+05,9.999000000000000000e+03
7.385539625000000233e+05,9.999000000000000000e+03
7.385539666666666744e+05,9.999000000000000000e+03
7.385539708333333256e+05,9.999000000000000000e+03
7.385539749999999767e+05,9.999000000000000000e+03
7.385539791666666279e+05,9.999000000000000000e+03
7.385539833333332790e+05,9.999000000000000000e+03
7.385539875000000466e+05,9.999000000000000000e+03
7.385539916666666977e+05,9.999000000000000000e+03
7.385539958333333489e+05,9.999000000000000000e+03
7.385540000000000000e+05,9.999000000000000000e+03
7.385540041666666511e+05,9.999000000000000000e+03
7.385540083333333023e+05,9.999000000000000000e+03
7.385540124999999534e+05,9.999000000000000000e+03
7.385540166666667210e+05,9.999000000000000000e+03
7.385540208333333721e+05,9.999000000000000000e+03
7.385540250000000233e+05,9.999000000000000000e+03
7.385540291666666744e+05,9.999000000000000000e+03
7.385540333333333256e+05,9.999000000000000000e+03
7.385540374999999767e+05,9.999000000000000000e+03
7.385540416666666279e+05,9.999000000000000000e+03
7.385540458333332790e+05,9.999000000000000000e+03
7.385540500000000466e+05,9.999000000000000000e+03
7.385540541666666977e+05,9.999000000000000000e+03
7.385540583333333489e+05,9.999000000000000000e+03
7.385540625000000000e+05,9.999000000000000000e+03
7.385540666666666511e+05,9.999000000000000000e+03
7.385540708333333023e+05,9.999000000000000000e+03
7.385540749999999534e+05,9.999000000000000000e+03
7.385540791666667210e+05,9.999000000000000000e+03
7.385540833333333721e+05,9.999000000000000000e+03
7.385540875000000233e+05,9.999000000000000000e+03
7.385540916666666744e+05,9.999000000000000000e+03
7.385540958333333256e+05,9.999000000000000000e+03
7.385540999999999767e+05,9.999000000000000000e+03
7.385541041666666279e+05,9.999000000000000000e+03
7.385541083333332790e+05,9.999000000000000000e+03
7.385541125000000466e+05,9.999000000000000000e+03
7.385541166666666977e+05,9.999000000000000000e+03
7.385541208333333489e+05,5.399000000000000000e+03
7.385541250000000000e+05,5.375000000000000000e+03
7.385541291666666511e+05,5.369000000000000000e+03
7.385541333333333023e+05,5.349000000000000000e+03
7.385541374999999534e+05,5.354000000000000000e+03
7.385541416666667210e+05,5.351000000000000000e+03
7.385541458333333721e+05,5.331000000000000000e+03
7.385541500000000233e+05,4.426000000000000000e+03
7.385541541666666744e+05,5.346000000000000000e+03
7.385541583333333256e+05,5.353000000000000000e+03
7.385541624999999767e+05,5.366000000000000000e+03
7.385541666666666279e+05,5.358000000000000000e+03
7.385541708333332790e+05,5.359000000000000000e+03
7.385541750000000466e+05,5.371000000000000000e+03
7.385541791666666977e+05,5.387000000000000000e+03
7.385541833333333489e+05,5.411000000000000000e+03
7.385541875000000000e+05,5.411000000000000000e+03
7.385541916666666511e+05,5.418000000000000000e+03
7.385541958333333023e+05,5.454000000000000000e+03
7.385541999999999534e+05,5.476000000000000000e+03
7.385542041666667210e+05,5.467000000000000000e+03
7.385542083333333721e+05,5.498000000000000000e+03
7.385542125000000233e+05,5.561000000000000000e+03
7.385542166666666744e+05,5.564000000000000000e+03
7.385542208333333256e+05,5.571000000000000000e+03
7.385542249999999767e+05,5.602000000000000000e+03
7.385542291666666279e+05,5.660000000000000000e+03
7.385542333333332790e+05,5.669000000000000000e+03
7.385542375000000466e+05,5.697000000000000000e+03
7.385542416666666977e+05,5.731000000000000000e+03
7.385542458333333489e+05,5.772000000000000000e+03
7.385542500000000000e+05,5.800000000000000000e+03
7.385542541666666511e+05,5.821000000000000000e+03
7.385542583333333023e+05,5.856000000000000000e+03
7.385542624999999534e+05,5.897000000000000000e+03
7.385542666666667210e+05,5.933000000000000000e+03
7.385542708333333721e+05,5.955000000000000000e+03
7.385542750000000233e+05,5.991000000000000000e+03
7.385542791666666744e+05,6.028000000000000000e+03
7.385542833333333256e+05,6.068000000000000000e+03
7.385542874999999767e+05,6.095000000000000000e+03
7.385542916666666279e+05,6.129000000000000000e+03
7.385542958333332790e+05,6.154000000000000000e+03
7.385543000000000466e+05,6.205000000000000000e+03
